D:\glo_2102\Datos primero\Naming\MERGE.emrg2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ExperimentName;Subject;Session;Clock.Information;DataFile.Basename;Display.RefreshRate;Edad;ExperimentVersion;Group;PreferenciaManual;RandomSeed;RuntimeVersion;RuntimeVersionExpected;SessionDate;SessionStartDateTimeUtc;SessionTime;Sexo;StudioVersion;Block;bloque1;bloque2;ListContrabalanceo;ListContrabalanceo.Cycle;ListContrabalanceo.Sample;Procedure[Block];Running[Block];Trial;Bloques;info1;info2;info3;ListBloques;ListBloques.Cycle;ListBloques.Sample;ListPract;ListPract.Cycle;ListPract.Sample;Num.ACC[Trial];Num.CRESP[Trial];Num.DurationError[Trial];Num.OnsetDelay[Trial];Num.OnsetTime[Trial];Num.OnsetToOnsetTime[Trial];Num.RESP[Trial];Num.RT[Trial];Num.RTTime[Trial];numero[Trial];Procedure[Trial];Running[Trial];SubTrial;code;lista1;lista2;Listensayos;Listensayos.Cycle;Listensayos.Sample;Num.ACC[SubTrial];Num.CRESP[SubTrial];Num.DurationError[SubTrial];Num.OnsetDelay[SubTrial];Num.OnsetTime[SubTrial];Num.OnsetToOnsetTime[SubTrial];Num.RESP[SubTrial];Num.RT[SubTrial];Num.RTTime[SubTrial];numero[SubTrial];Procedure[SubTrial];Running[SubTrial]
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;4;11;11;;1;2;23;0;;-999999;0;318349;0;6;767;319116;10;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;5;18;18;;1;2;24;0;;-999999;1;324801;0;6;1181;325982;17;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;6;13;13;;1;2;25;0;;-999999;0;330135;0;6;860;330995;12;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;7;2;2;;1;2;26;0;;-999999;0;338821;0;6;4926;343747;1;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;8;5;5;;1;2;27;0;;-999999;0;348873;0;6;683;349556;4;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;9;17;17;;1;2;28;0;;-999999;1;356759;0;6;838;357597;16;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;10;16;16;;1;2;29;0;;-999999;0;362193;0;6;866;363059;15;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;11;1;1;;1;2;30;0;;-999999;1;371446;0;6;1040;372486;0;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;12;15;15;;1;2;31;0;;-999999;1;378131;0;6;997;379128;14;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;13;10;10;;1;2;32;0;;-999999;0;385332;0;6;771;386103;9;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;14;6;6;;1;2;33;0;;-999999;0;390750;0;6;786;391536;5;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;15;9;9;;1;2;34;0;;-999999;0;396018;0;6;624;396642;8;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;16;4;4;;1;2;35;0;;-999999;0;401136;0;6;724;401860;3;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;17;3;3;;1;2;36;0;;-999999;0;407204;0;6;721;407925;2;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;18;19;19;;1;2;37;0;;-999999;0;412706;0;6;1251;413957;18;ProcEnsayo;Listensayos
NamingNumber;20;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1742739496</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T07:03:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-20-0104;59.985;6;1.0.0.308;1;diestro;1743424428;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 7:03;9:03:26;mujer;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;14;lista1;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;19;8;8;;1;2;38;0;;-999999;0;419224;0;6;1129;420353;7;ProcEnsayo;Listensayos
NamingNumber;21;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">18514357070</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-21-0104;59.986;6;1.0.0.308;1;diestro;1335172163;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 8:21;10:21:31;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;1;;;;;;;;5;1;1;0;;-999999;1;87867;0;6;1429;89296;12;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;21;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">18514357070</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-21-0104;59.986;6;1.0.0.308;1;diestro;1335172163;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 8:21;10:21:31;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;2;;;;;;;;3;1;2;0;;-999999;0;94151;0;6;700;94851;6;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;21;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">18514357070</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-21-0104;59.986;6;1.0.0.308;1;diestro;1335172163;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 8:21;10:21:31;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;3;;;;;;;;2;1;3;0;;-999999;0;99536;0;6;761;100297;2;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;21;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">18514357070</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-21-0104;59.986;6;1.0.0.308;1;diestro;1335172163;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 8:21;10:21:31;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;4;;;;;;;;4;1;4;0;;-999999;0;105904;0;6;605;106509;8;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;21;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">18514357070</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-21-0104;59.986;6;1.0.0.308;1;diestro;1335172163;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 8:21;10:21:31;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;5;;;;;;;;1;1;5;0;;-999999;0;110639;0;6;700;111339;0;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;21;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">18514357070</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-21-0104;59.986;6;1.0.0.308;1;diestro;1335172163;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 8:21;10:21:31;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;6;;;;;;;;6;1;6;0;;-999999;1;117891;0;6;900;118791;16;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;21;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">18514357070</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-21-0104;59.986;6;1.0.0.308;1;diestro;1335172163;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 8:21;10:21:31;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;7;;;;;;;;1;2;7;0;;-999999;1;123359;0;6;873;124232;0;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;21;104;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">18514357070</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-04-01T08:21:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-21-0104;59.986;6;1.0.0.308;1;diestro;1335172163;2.0.10.242;2.0.10.242;04.01.2019;01.04.2019 8:21;10:21:31;mujer;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;8;;;;;;;;2;2;8;0;;-999999;0;128543;0;6;690;129233;2;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
