D:\glo_2102\Datos sexto\Naming\MERGE.emrg2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ExperimentName;Subject;Session;Clock.Information;DataFile.Basename;Display.RefreshRate;Edad;ExperimentVersion;Group;PreferenciaManual;RandomSeed;RuntimeVersion;RuntimeVersionExpected;SessionDate;SessionStartDateTimeUtc;SessionTime;Sexo;StudioVersion;Block;bloque1;bloque2;ListContrabalanceo;ListContrabalanceo.Cycle;ListContrabalanceo.Sample;Procedure[Block];Running[Block];Trial;Bloques;info1;info2;info3;ListBloques;ListBloques.Cycle;ListBloques.Sample;ListPract;ListPract.Cycle;ListPract.Sample;Num.ACC[Trial];Num.CRESP[Trial];Num.DurationError[Trial];Num.OnsetDelay[Trial];Num.OnsetTime[Trial];Num.OnsetToOnsetTime[Trial];Num.RESP[Trial];Num.RT[Trial];Num.RTTime[Trial];numero[Trial];Procedure[Trial];Running[Trial];SubTrial;code;lista1;lista2;Listensayos;Listensayos.Cycle;Listensayos.Sample;Num.ACC[SubTrial];Num.CRESP[SubTrial];Num.DurationError[SubTrial];Num.OnsetDelay[SubTrial];Num.OnsetTime[SubTrial];Num.OnsetToOnsetTime[SubTrial];Num.RESP[SubTrial];Num.RT[SubTrial];Num.RTTime[SubTrial];numero[SubTrial];Procedure[SubTrial];Running[SubTrial]
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;13;lista1;Fin del bloque 1.;Vamos a descansar un poquito. ;Avísame cuando quieras seguir. ;1;1;1;;;;;;;;;;;;;;ProcBloque;ListBloques;19;12;12;;1;1;19;0;;-999999;0;253193;0;6;530;253723;11;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;1;8;;8;1;2;20;0;;-999999;0;271131;0;6;480;271611;7;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;2;17;;17;1;2;21;0;;-999999;0;276299;0;6;588;276887;16;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;3;2;;2;1;2;22;0;;-999999;1;281384;0;6;403;281787;1;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;4;12;;12;1;2;23;0;;-999999;0;286318;0;6;483;286801;11;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;5;1;;1;1;2;24;0;;-999999;0;291336;0;6;589;291925;0;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;6;15;;15;1;2;25;0;;-999999;0;296387;0;6;472;296859;14;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;7;18;;18;1;2;26;0;;-999999;0;301322;0;6;480;301802;17;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;8;13;;13;1;2;27;0;;-999999;0;306323;0;6;459;306782;12;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;9;9;;9;1;2;28;0;;-999999;1;311158;0;6;441;311599;8;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;10;14;;14;1;2;29;0;;-999999;0;315775;0;6;503;316278;13;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;11;11;;11;1;2;30;0;;-999999;0;320660;0;6;454;321114;10;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;12;4;;4;1;2;31;0;;-999999;0;325728;0;6;480;326208;3;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;13;7;;7;1;2;32;0;;-999999;0;330596;0;6;400;330996;6;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;14;6;;6;1;2;33;0;;-999999;0;335547;0;6;470;336017;5;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;15;16;;16;1;2;34;0;;-999999;1;340532;0;6;475;341007;15;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;16;3;;3;1;2;35;0;;-999999;0;345533;0;6;442;345975;2;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;17;10;;10;1;2;36;0;;-999999;0;350384;0;6;506;350890;9;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;18;5;;5;1;2;37;0;;-999999;1;355469;0;6;473;355942;4;ProcEnsayo;Listensayos
NamingNumber;15;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">1115331669</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T07:08:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-15-2005;59.985;12;1.0.0.308;2;diestro;1116010853;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 7:08;9:08:27;hombre;2.0.10.147;1;lista1;lista2;1;2;1;ProcExperi;ListContrabalanceo;14;lista2;¡¡FIN!!;Ya hemos acabado.;Vamos a por el siguiente.;2;1;2;;;;;;;;;;;;;;ProcBloque;ListBloques;19;19;;19;1;2;38;0;;-999999;0;360403;0;6;506;360909;18;ProcEnsayo;Listensayos
NamingNumber;16;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T08:03:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">12886609396</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T08:03:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-16-2005;59.985;12;1.0.0.308;2;zurdo;2425297;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 8:03;10:03:15;hombre;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;1;;;;;;;;1;1;1;0;;-999999;0;63395;0;6;561;63956;0;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;16;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T08:03:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">12886609396</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T08:03:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-16-2005;59.985;12;1.0.0.308;2;zurdo;2425297;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 8:03;10:03:15;hombre;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;2;;;;;;;;4;1;2;0;;-999999;0;68313;0;6;484;68797;8;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;16;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T08:03:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">12886609396</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T08:03:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-16-2005;59.985;12;1.0.0.308;2;zurdo;2425297;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 8:03;10:03:15;hombre;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;3;;;;;;;;5;1;3;0;;-999999;0;73147;0;6;477;73624;12;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
NamingNumber;16;2005;"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2019-05-20T08:03:15Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3579545</Frequency><Timestamp dt:dt=""r8"">12886609396</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2019-05-20T08:03:15Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n";NamingNumber-16-2005;59.985;12;1.0.0.308;2;zurdo;2425297;2.0.10.242;2.0.10.242;05-20-2019;20.05.2019 8:03;10:03:15;hombre;2.0.10.147;1;lista2;lista1;2;2;1;ProcExperi;ListContrabalanceo;4;;;;;;;;6;1;4;0;;-999999;0;78015;0;6;498;78513;16;ProcEnsayo;ListPract;;;;;;;;;;;;;;;;;;;
